,discovery_score,twin_score,stability_score,final_score
cg03100752,0.0,0.0,0.8799019690244498,0.17598039380488997
cg14896516,0.0,0.0,0.8798876723792012,0.17597753447584025
cg12629515,0.0,0.0,0.8798156527259908,0.1759631305451982
cg22183849,0.0,0.0,0.8798112678316328,0.17596225356632655
cg02602864,0.0,0.0,0.8798094214431587,0.17596188428863174
cg11679069,0.0,0.0,0.8797711492808343,0.17595422985616688
cg02192520,0.0,0.0,0.8797676309549909,0.1759535261909982
cg12382902,0.0,0.0,0.8797336814969388,0.17594673629938776
cg18009798,0.0,0.0,0.8796961572751123,0.17593923145502247
cg03886898,0.0,0.0,0.8796750942721495,0.17593501885442991
cg17756392,0.0,0.0,0.8796521341028893,0.17593042682057788
cg25418831,0.0,0.0,0.8796138933339054,0.17592277866678108
cg05797656,0.0,0.0,0.879608777613055,0.17592175552261102
cg02352653,0.0,0.0,0.8795972749279122,0.17591945498558245
cg04631202,0.0,0.0,0.8795741997118448,0.17591483994236898
cg00340102,0.0,0.0,0.8795516782061079,0.1759103356412216
cg02756698,0.0,0.0,0.8795244779475754,0.17590489558951508
cg25734864,0.0,0.0,0.879478498052047,0.1758956996104094
cg27250759,0.0,0.0,0.8794590195964334,0.1758918039192867
cg16853860,0.0,0.0,0.8794250732517009,0.1758850146503402
cg08532057,0.0,0.0,0.8794204016470571,0.17588408032941144
cg21663122,0.0,0.0,0.8794197229726941,0.17588394459453882
cg06465926,0.0,0.0,0.8794058775647257,0.17588117551294513
cg20598389,0.0,0.0,0.8793860341996845,0.1758772068399369
cg11285843,0.0,0.0,0.8793732400408659,0.1758746480081732
cg21712678,0.0,0.0,0.8793662435760333,0.17587324871520668
cg23473904,0.0,0.0,0.8793297310130952,0.17586594620261906
cg10387901,0.0,0.0,0.8793179756492335,0.17586359512984673
cg21416237,0.0,0.0,0.8793145759507269,0.1758629151901454
cg12612336,0.0,0.0,0.8793051863884254,0.1758610372776851
cg21432842,0.0,0.0,0.8793051088202816,0.17586102176405632
cg20377673,0.0,0.0,0.8792998179333438,0.17585996358666878
cg16527805,0.0,0.0,0.879291771449337,0.1758583542898674
cg16551261,0.0,0.0,0.8792767560481184,0.1758553512096237
cg11260422,0.0,0.0,0.8792376701046201,0.175847534020924
cg12622273,0.0,0.0,0.8791856075497173,0.17583712150994346
cg27633903,0.0,0.0,0.8791803815786801,0.17583607631573603
cg00031162,0.0,0.0,0.879177828917401,0.17583556578348022
cg25017250,0.0,0.0,0.8791765437972007,0.17583530875944015
cg19107595,0.0,0.0,0.8791714211917614,0.1758342842383523
cg03349251,0.0,0.0,0.8791636572186656,0.17583273144373313
cg12788061,0.0,0.0,0.8791202972296587,0.17582405944593174
cg17732044,0.0,0.0,0.8791145490444862,0.17582290980889725
cg08017606,0.0,0.0,0.8790972233871381,0.17581944467742763
cg11523020,0.0,0.0,0.8790868716736978,0.17581737433473957
cg10488476,0.0,0.0,0.8790412022468532,0.17580824044937066
cg04946535,0.0,0.0,0.8790284721069426,0.17580569442138852
cg02437376,0.0,0.0,0.8789954284121243,0.17579908568242486
cg09872934,0.0,0.0,0.878964577587756,0.17579291551755122
cg02022375,0.0,0.0,0.8788763306119958,0.17577526612239916
cg06836338,0.0,0.0,0.8788592369493113,0.1757718473898623
cg24003306,0.0,0.0,0.8788479872864442,0.17576959745728885
cg09817114,0.0,0.0,0.8788406437572263,0.17576812875144526
cg04856685,0.0,0.0,0.878824511876619,0.17576490237532383
cg09667582,0.0,0.0,0.8788160633699369,0.1757632126739874
cg08504583,0.0,0.0,0.8787806691903237,0.17575613383806477
cg15796682,0.0,0.0,0.8787741825059988,0.17575483650119977
cg11452221,0.0,0.0,0.878754596721606,0.17575091934432122
cg26611683,0.0,0.0,0.8787306552692181,0.17574613105384362
cg24879335,0.0,0.0,0.8787289956138373,0.17574579912276747
cg12962778,0.0,0.0,0.8787165749031587,0.17574331498063175
cg11256445,0.0,0.0,0.8787007656566116,0.17574015313132232
cg12010995,0.0,0.0,0.878700456352182,0.1757400912704364
cg00877964,0.0,0.0,0.8786827590491642,0.17573655180983283
cg14093368,0.0,0.0,0.8786620358140578,0.17573240716281158
cg02126424,0.0,0.0,0.8786298981239044,0.17572597962478087
cg22800191,0.0,0.0,0.878583369045862,0.1757166738091724
cg26866325,0.0,0.0,0.8785658842937392,0.17571317685874785
cg00746083,0.0,0.0,0.8785580984560368,0.17571161969120738
cg12785087,0.0,0.0,0.8785308057837015,0.17570616115674031
cg16463460,0.0,0.0,0.8785197995835932,0.17570395991671864
cg10107725,0.0,0.0,0.8785076342552018,0.17570152685104037
cg17165284,0.0,0.0,0.8785060635655918,0.17570121271311837
cg09656934,0.0,0.0,0.8785049110605211,0.17570098221210423
cg22126032,0.0,0.0,0.8784978962661996,0.17569957925323992
cg06990379,0.0,0.0,0.8784890178355859,0.17569780356711717
cg21430666,0.0,0.0,0.8784880117574865,0.1756976023514973
cg01780482,0.0,0.0,0.8784792233585067,0.17569584467170135
cg01428361,0.0,0.0,0.8784426780897509,0.17568853561795017
cg21023001,0.0,0.0,0.8784325658374796,0.17568651316749595
cg14662379,0.0,0.0,0.8784187877826114,0.1756837575565223
cg20712430,0.0,0.0,0.8784068400334228,0.17568136800668457
cg15646782,0.0,0.0,0.8783953347294767,0.17567906694589536
cg18940763,0.0,0.0,0.8783633784091963,0.17567267568183928
cg03055440,0.0,0.0,0.8783533272094997,0.17567066544189994
cg27207274,0.0,0.0,0.8783467403415456,0.17566934806830914
cg09262269,0.0,0.0,0.8783279435762784,0.1756655887152557
cg06422693,0.0,0.0,0.8783161180018781,0.17566322360037565
cg11199399,0.0,0.0,0.8782849424016346,0.17565698848032693
cg05149586,0.0,0.0,0.8782740367942624,0.1756548073588525
cg25848060,0.0,0.0,0.8782522518371083,0.17565045036742166
cg07899016,0.0,0.0,0.8782345592458349,0.175646911849167
cg01044662,0.0,0.0,0.8782020027955049,0.175640400559101
cg27310234,0.0,0.0,0.878144420800363,0.1756288841600726
cg07131544,0.0,0.0,0.87814118785542,0.175628237571084
cg27223047,0.0,0.0,0.8781408299092736,0.1756281659818547
cg24046110,0.0,0.0,0.8781316341276161,0.17562632682552323
cg09126273,0.0,0.0,0.8781198336211036,0.17562396672422073
cg04048259,0.0,0.0,0.8781039484576457,0.17562078969152917
cg18763191,0.0,0.0,0.8780972990099264,0.1756194598019853
cg02372712,0.0,0.0,0.8780933647083258,0.17561867294166517
cg16509658,0.0,0.0,0.8780487400805328,0.17560974801610657
cg09874776,0.0,0.0,0.8780232445268886,0.17560464890537775
cg14522549,0.0,0.0,0.8779982705798951,0.17559965411597903
cg23096644,0.0,0.0,0.8779919327871895,0.1755983865574379
cg23114866,0.0,0.0,0.8779709699958176,0.17559419399916354
cg26677874,0.0,0.0,0.8779423169308879,0.1755884633861776
cg07503829,0.0,0.0,0.8779356578710572,0.17558713157421146
cg00493400,0.0,0.0,0.8779279590087498,0.17558559180174996
cg26287783,0.0,0.0,0.8778869665747407,0.17557739331494815
cg04570669,0.0,0.0,0.8778775247734856,0.17557550495469712
cg10949322,0.0,0.0,0.8778259660609675,0.17556519321219352
cg06557358,0.0,0.0,0.8778230710354514,0.1755646142070903
cg07327468,0.0,0.0,0.8778071015835373,0.17556142031670746
cg01532103,0.0,0.0,0.8777856725706912,0.17555713451413824
cg11254522,0.0,0.0,0.8777307532658353,0.17554615065316706
cg07873488,0.0,0.0,0.8776894643163512,0.17553789286327026
cg24300924,0.0,0.0,0.8776816482169381,0.1755363296433876
cg10762132,0.0,0.0,0.8776697893519614,0.17553395787039228
cg03614664,0.0,0.0,0.8776557031991724,0.1755311406398345
cg12188538,0.0,0.0,0.8776461932977149,0.17552923865954298
cg24693909,0.0,0.0,0.8776368008022318,0.17552736016044637
cg18528640,0.0,0.0,0.8776064063284504,0.1755212812656901
cg00268338,0.0,0.0,0.877595910616531,0.1755191821233062
cg00745735,0.0,0.0,0.8775846963756474,0.17551693927512949
cg15523238,0.0,0.0,0.8775683832992025,0.17551367665984052
cg26248486,0.0,0.0,0.8774942920583213,0.17549885841166427
cg16816226,0.0,0.0,0.8774880689530482,0.17549761379060966
cg04915566,0.0,0.0,0.8774824825853349,0.175496496517067
cg08697285,0.0,0.0,0.8772913946374625,0.17545827892749252
cg13571802,0.0,0.0,0.8772603968457271,0.17545207936914542
cg07136254,0.0,0.0,0.877259588954353,0.1754519177908706
cg24624841,0.0,0.0,0.877227432834282,0.1754454865668564
cg24389347,0.0,0.0,0.8771901749543914,0.1754380349908783
cg15778232,0.0,0.0,0.8771891200825562,0.17543782401651126
cg10957151,0.0,0.0,0.8771564988289963,0.17543129976579927
cg06513075,0.0,0.0,0.8771531127785672,0.17543062255571346
cg16274148,0.0,0.0,0.8771399946790408,0.17542799893580818
cg07924575,0.0,0.0,0.8771205472130291,0.17542410944260584
cg23920917,0.0,0.0,0.8770849654925257,0.17541699309850514
cg12575751,0.0,0.0,0.8770632403098384,0.17541264806196769
cg23508786,0.0,0.0,0.8770427875641768,0.17540855751283535
cg25310567,0.0,0.0,0.8770231894914257,0.17540463789828514
cg09837648,0.0,0.0,0.8770209991645668,0.17540419983291336
cg17788832,0.0,0.0,0.8770083908403075,0.17540167816806151
cg22253036,0.0,0.0,0.8769448547452017,0.17538897094904035
cg15076218,0.0,0.0,0.8769384323577891,0.17538768647155784
cg00795268,0.0,0.0,0.8769148479939228,0.17538296959878458
cg25277950,0.0,0.0,0.8768991520065915,0.17537983040131833
cg08996521,0.0,0.0,0.8768912573177629,0.17537825146355257
cg08524221,0.0,0.0,0.8768593319914326,0.17537186639828653
cg06534422,0.0,0.0,0.8768524333509233,0.17537048667018468
cg18470891,0.0,0.0,0.8768407612721644,0.1753681522544329
cg06189133,0.0,0.0,0.8768001248276003,0.17536002496552006
cg06899329,0.0,0.0,0.8767887254094381,0.17535774508188762
cg07658590,0.0,0.0,0.8767723619891531,0.17535447239783064
cg13834567,0.0,0.0,0.8767700073393214,0.17535400146786428
cg25999267,0.0,0.0,0.8767514790466385,0.1753502958093277
cg25229305,0.0,0.0,0.8767158133116297,0.17534316266232597
cg05528918,0.0,0.0,0.8766796013940817,0.17533592027881637
cg14992108,0.0,0.0,0.8766795876791418,0.17533591753582836
cg01655355,0.0,0.0,0.8766366974146119,0.1753273394829224
cg19305227,0.0,0.0,0.8766186430287015,0.1753237286057403
cg24833277,0.0,0.0,0.8765957181396846,0.17531914362793694
cg15485859,0.0,0.0,0.8765418538572544,0.1753083707714509
cg20559736,0.0,0.0,0.8765396024476507,0.17530792048953014
cg16025584,0.0,0.0,0.8765296002437738,0.17530592004875478
cg19885761,0.0,0.0,0.876517149485869,0.17530342989717382
cg22143352,0.0,0.0,0.8764981436190462,0.17529962872380925
cg17661881,0.0,0.0,0.8764671855524239,0.17529343711048478
cg07706067,0.0,0.0,0.8764626745219707,0.17529253490439414
cg22732515,0.0,0.0,0.8764579189413543,0.17529158378827087
cg01882179,0.0,0.0,0.8764500122310428,0.17529000244620857
cg21443261,0.0,0.0,0.8764487872898169,0.17528975745796338
cg14307212,0.0,0.0,0.876377246487887,0.1752754492975774
cg14470209,0.0,0.0,0.8763625824212062,0.17527251648424125
cg19372178,0.0,0.0,0.8763596867925864,0.1752719373585173
cg13131015,0.0,0.0,0.876340312252201,0.17526806245044022
cg27032184,0.0,0.0,0.87631370659775,0.17526274131955
cg12263485,0.0,0.0,0.8763129122467077,0.17526258244934156
cg08735298,0.0,0.0,0.8763079668626729,0.17526159337253458
cg01371477,0.0,0.0,0.8762898455359792,0.17525796910719585
cg21660424,0.0,0.0,0.8762803817062057,0.17525607634124116
cg16608348,0.0,0.0,0.876252917597174,0.17525058351943482
cg18344063,0.0,0.0,0.8762449787728858,0.17524899575457717
cg17918239,0.0,0.0,0.8762412329471175,0.1752482465894235
cg03668539,0.0,0.0,0.8761914049261555,0.17523828098523112
cg22956254,0.0,0.0,0.8761819686831586,0.17523639373663172
cg06883149,0.0,0.0,0.8761723637978932,0.17523447275957865
cg15317267,0.0,0.0,0.8761544419249425,0.17523088838498851
cg10539507,0.0,0.0,0.876138163102027,0.17522763262040542
cg02737335,0.0,0.0,0.8761246048203853,0.17522492096407707
cg12353516,0.0,0.0,0.8760992902735891,0.17521985805471785
cg01654582,0.0,0.0,0.8760765063171154,0.1752153012634231
cg04298323,0.0,0.0,0.8760760462487277,0.17521520924974554
cg17496788,0.0,0.0,0.8760565051969889,0.17521130103939778
cg09822907,0.0,0.0,0.87604378514112,0.17520875702822403
cg27626102,0.0,0.0,0.8760323927356651,0.17520647854713303
cg09169283,0.0,0.0,0.8760167480623947,0.17520334961247896
cg20034100,0.0,0.0,0.8760156636399259,0.17520313272798518
cg10182321,0.0,0.0,0.8760070294847562,0.17520140589695124
cg19529363,0.0,0.0,0.8760047403059007,0.17520094806118014
cg12041387,0.0,0.0,0.875999152387436,0.17519983047748722
cg00103783,0.0,0.0,0.8759867238404233,0.17519734476808468
cg27014642,0.0,0.0,0.8759789579722889,0.17519579159445778
cg17877494,0.0,0.0,0.8759746766392831,0.17519493532785663
cg02497758,0.0,0.0,0.87596714208151,0.17519342841630203
cg04117338,0.0,0.0,0.8759448158480141,0.17518896316960283
cg00987379,0.0,0.0,0.8759330177988752,0.17518660355977506
cg11172299,0.0,0.0,0.8759286092508644,0.1751857218501729
cg06910100,0.0,0.0,0.8758793095881752,0.17517586191763504
cg02212737,0.0,0.0,0.8758340233486696,0.17516680466973392
cg20789620,0.0,0.0,0.8758120797031811,0.17516241594063622
cg06476337,0.0,0.0,0.875798879859685,0.175159775971937
cg19345165,0.0,0.0,0.8757959445420692,0.17515918890841387
cg04565661,0.0,0.0,0.8757921434692555,0.17515842869385112
cg07160163,0.0,0.0,0.8757902123065877,0.17515804246131755
cg19139277,0.0,0.0,0.8757858490333918,0.1751571698066784
cg26324201,0.0,0.0,0.8757781411658762,0.17515562823317524
cg15177359,0.0,0.0,0.8757692957150621,0.17515385914301243
cg15612927,0.0,0.0,0.8757570685560151,0.17515141371120302
cg17384214,0.0,0.0,0.8757564737806448,0.17515129475612898
cg11739626,0.0,0.0,0.8756877431076061,0.17513754862152123
cg05569220,0.0,0.0,0.8756444824004822,0.17512889648009644
cg08872493,0.0,0.0,0.8756281338750629,0.1751256267750126
cg24409107,0.0,0.0,0.8756201053748606,0.17512402107497213
cg11609154,0.0,0.0,0.875573404071121,0.1751146808142242
cg12106731,0.0,0.0,0.8755711558293081,0.17511423116586164
cg10319505,0.0,0.0,0.8755445499157182,0.17510890998314366
cg13264741,0.0,0.0,0.8755390636662118,0.17510781273324239
cg18081104,0.0,0.0,0.8755274170315068,0.1751054834063014
cg07331806,0.0,0.0,0.8755269453618212,0.17510538907236425
cg19186356,0.0,0.0,0.8755180595502848,0.17510361191005697
cg12417299,0.0,0.0,0.8754602633185549,0.17509205266371097
cg23320056,0.0,0.0,0.8754535625169833,0.17509071250339667
cg15993402,0.0,0.0,0.8754216692403316,0.17508433384806632
cg22019980,0.0,0.0,0.8754155419115541,0.17508310838231084
cg19948393,0.0,0.0,0.8753931972356561,0.17507863944713123
cg18220560,0.0,0.0,0.8753615385589665,0.1750723077117933
cg11465971,0.0,0.0,0.8753611360051293,0.1750722272010259
cg13271963,0.0,0.0,0.8753557824288175,0.17507115648576352
cg00682653,0.0,0.0,0.8753550018861044,0.1750710003772209
cg08592761,0.0,0.0,0.8753323047632298,0.17506646095264597
cg04876451,0.0,0.0,0.8752245548263898,0.17504491096527797
cg25234611,0.0,0.0,0.8751988642211874,0.1750397728442375
cg03907454,0.0,0.0,0.8751881248742427,0.17503762497484854
cg07393322,0.0,0.0,0.8751774288731732,0.17503548577463465
cg20395940,0.0,0.0,0.8751545107743202,0.17503090215486405
cg17726022,0.0,0.0,0.8751376749634807,0.17502753499269616
cg21366834,0.0,0.0,0.8751065609261246,0.17502131218522493
cg00548268,0.0,0.0,0.8750991057622829,0.1750198211524566
cg00301864,0.0,0.0,0.8750957336638943,0.17501914673277885
cg06334284,0.0,0.0,0.8750864424457998,0.17501728848915998
cg13840968,0.0,0.0,0.8750749190683144,0.17501498381366287
cg27537561,0.0,0.0,0.8750741997520408,0.17501483995040817
cg23074401,0.0,0.0,0.8750502446646526,0.17501004893293054
cg15637528,0.0,0.0,0.8750401872816768,0.17500803745633536
cg10261589,0.0,0.0,0.874988871408274,0.1749977742816548
cg04278905,0.0,0.0,0.8749501779855927,0.17499003559711857
cg25599211,0.0,0.0,0.8748825402958151,0.17497650805916304
cg26852159,0.0,0.0,0.8748676414180523,0.17497352828361046
cg23042138,0.0,0.0,0.8748479215813776,0.17496958431627552
cg24399529,0.0,0.0,0.8748306202138683,0.17496612404277367
cg06307169,0.0,0.0,0.8748257131299282,0.17496514262598564
cg16653538,0.0,0.0,0.8748050974361569,0.1749610194872314
cg13502356,0.0,0.0,0.8747732052385531,0.17495464104771064
cg15748507,0.0,0.0,0.8746856925151725,0.1749371385030345
cg11832543,0.0,0.0,0.8746713007887802,0.17493426015775604
cg26212924,0.0,0.0,0.8746664888196758,0.17493329776393518
cg19318326,0.0,0.0,0.8746401768708523,0.17492803537417045
cg25141720,0.0,0.0,0.8746318326713238,0.17492636653426477
cg26138224,0.0,0.0,0.8746124256578071,0.17492248513156142
cg01377911,0.0,0.0,0.8745814617132335,0.17491629234264672
cg24034289,0.0,0.0,0.87456579788863,0.17491315957772602
cg22190705,0.0,0.0,0.874565244490082,0.1749130488980164
cg11946503,0.0,0.0,0.8745502455662106,0.17491004911324215
cg02686662,0.0,0.0,0.8745322170089906,0.17490644340179815
cg23877385,0.0,0.0,0.8745036554213534,0.1749007310842707
cg19857457,0.0,0.0,0.8745023549485764,0.17490047098971528
cg04818845,0.0,0.0,0.8745010609879977,0.17490021219759955
cg06509239,0.0,0.0,0.874457702065212,0.17489154041304242
cg24107581,0.0,0.0,0.8744335409109442,0.17488670818218885
cg24155668,0.0,0.0,0.8744013843768298,0.17488027687536598
cg06432655,0.0,0.0,0.8743999228683776,0.17487998457367554
cg27033479,0.0,0.0,0.874325329352574,0.1748650658705148
cg11039072,0.0,0.0,0.874268192292496,0.17485363845849922
cg21949781,0.0,0.0,0.8742598346530297,0.17485196693060595
cg08817171,0.0,0.0,0.8742480369299837,0.17484960738599675
cg01427567,0.0,0.0,0.8742226119684162,0.17484452239368325
cg02460120,0.0,0.0,0.8742218089119277,0.17484436178238555
cg05163588,0.0,0.0,0.8742027238540125,0.17484054477080252
cg15565872,0.0,0.0,0.874198690296639,0.17483973805932781
cg01283289,0.0,0.0,0.8741671582891342,0.17483343165782683
cg02981853,0.0,0.0,0.8741600096197446,0.17483200192394893
cg25388528,0.0,0.0,0.8741577639073324,0.17483155278146648
cg19170321,0.0,0.0,0.8741405124390579,0.17482810248781158
cg10501128,0.0,0.0,0.8741145538372023,0.17482291076744047
cg09772154,0.0,0.0,0.874080739738756,0.17481614794775122
cg03533858,0.0,0.0,0.8740616623550352,0.17481233247100705
cg11398680,0.0,0.0,0.8740507707236745,0.1748101541447349
cg12245996,0.0,0.0,0.8740496902319915,0.17480993804639833
cg03547797,0.0,0.0,0.8740336745534536,0.17480673491069074
cg20807545,0.0,0.0,0.8740098173602635,0.1748019634720527
cg02357725,0.0,0.0,0.8740023666504911,0.17480047333009824
cg17761453,0.0,0.0,0.8739926926032842,0.17479853852065685
cg21137823,0.0,0.0,0.8739654567414444,0.1747930913482889
cg21341271,0.0,0.0,0.8739520975894759,0.1747904195178952
cg25563456,0.0,0.0,0.8739382806915813,0.17478765613831626
cg02774439,0.0,0.0,0.8738531382790151,0.17477062765580303
cg14610746,0.0,0.0,0.8738239718657232,0.17476479437314466
cg23806715,0.0,0.0,0.8738147101510877,0.17476294203021756
cg11828089,0.0,0.0,0.873814670356897,0.1747629340713794
cg01430430,0.0,0.0,0.8737853873292304,0.1747570774658461
cg20447773,0.0,0.0,0.8737530791087373,0.17475061582174747
cg17640201,0.0,0.0,0.8737523079213985,0.1747504615842797
cg12177023,0.0,0.0,0.8737217837018186,0.17474435674036373
cg27227156,0.0,0.0,0.873711352967301,0.1747422705934602
cg26111030,0.0,0.0,0.8736814293320372,0.17473628586640744
cg00585846,0.0,0.0,0.873668539927829,0.1747337079855658
cg20162159,0.0,0.0,0.8736502034234291,0.17473004068468584
cg19824325,0.0,0.0,0.8736334373204487,0.17472668746408976
cg11705439,0.0,0.0,0.8736277713832521,0.17472555427665043
cg09260441,0.0,0.0,0.8736239076773797,0.17472478153547596
cg26709863,0.0,0.0,0.8736039004964882,0.17472078009929765
cg01262913,0.0,0.0,0.8736021716382782,0.17472043432765566
cg19674669,0.0,0.0,0.8735747480043334,0.1747149496008667
cg26160573,0.0,0.0,0.8735635927936,0.17471271855872
cg00586909,0.0,0.0,0.8735475533601376,0.17470951067202753
cg13490971,0.0,0.0,0.8735241281016582,0.17470482562033166
cg16419345,0.0,0.0,0.8734921217223954,0.1746984243444791
cg05404787,0.0,0.0,0.8734917086257046,0.17469834172514093
cg07258507,0.0,0.0,0.8734712752548012,0.17469425505096026
cg17181653,0.0,0.0,0.8734681939456419,0.17469363878912839
cg04464559,0.0,0.0,0.8734485504123186,0.17468971008246373
cg13337662,0.0,0.0,0.8734392444129373,0.17468784888258748
cg17767184,0.0,0.0,0.873369992890043,0.1746739985780086
cg17703554,0.0,0.0,0.8733568676514005,0.17467137353028012
cg13825058,0.0,0.0,0.8733523474297915,0.17467046948595832
cg11933375,0.0,0.0,0.8733488352734895,0.17466976705469792
cg07819926,0.0,0.0,0.873337373592501,0.1746674747185002
cg18660898,0.0,0.0,0.873328890141908,0.1746657780283816
cg24252723,0.0,0.0,0.873300139449,0.1746600278898
cg00581156,0.0,0.0,0.8732632696292999,0.17465265392586
cg04585992,0.0,0.0,0.8732086419119252,0.17464172838238504
cg17567317,0.0,0.0,0.8731929667803933,0.17463859335607868
cg14532644,0.0,0.0,0.8731763134291523,0.17463526268583046
cg16124337,0.0,0.0,0.8731588781854598,0.17463177563709198
cg17568996,0.0,0.0,0.8731511142515445,0.1746302228503089
cg13255096,0.0,0.0,0.87313159581804,0.17462631916360802
cg02305261,0.0,0.0,0.873128581420146,0.17462571628402923
cg26465611,0.0,0.0,0.8730735054026356,0.17461470108052712
cg07612655,0.0,0.0,0.8730596124023332,0.17461192248046664
cg05973262,0.0,0.0,0.8730555709588277,0.17461111419176556
cg09407859,0.0,0.0,0.8730107026745514,0.1746021405349103
cg16778148,0.0,0.0,0.8730079315288332,0.17460158630576664
cg19451466,0.0,0.0,0.8729511197760094,0.17459022395520188
cg17004373,0.0,0.0,0.872887167687023,0.17457743353740462
cg02655623,0.0,0.0,0.8728586848091203,0.17457173696182407
cg16400825,0.0,0.0,0.872846223325776,0.17456924466515522
cg16391151,0.0,0.0,0.8728133647229057,0.17456267294458117
cg23788167,0.0,0.0,0.8727748653911451,0.17455497307822904
cg09010998,0.0,0.0,0.8727681001597258,0.1745536200319452
cg21974239,0.0,0.0,0.8727218452713869,0.1745443690542774
cg21321735,0.0,0.0,0.8726861206545901,0.17453722413091802
cg27662379,0.0,0.0,0.8726783838205274,0.1745356767641055
cg11909310,0.0,0.0,0.8726587188088779,0.1745317437617756
cg24484103,0.0,0.0,0.8725930574391366,0.17451861148782732
cg14724265,0.0,0.0,0.8725846595333839,0.1745169319066768
cg14001035,0.0,0.0,0.8725784473677795,0.1745156894735559
cg20633959,0.0,0.0,0.8725438713310634,0.1745087742662127
cg26538116,0.0,0.0,0.8724427058407721,0.17448854116815443
cg12005703,0.0,0.0,0.8724396646252531,0.17448793292505063
cg04833845,0.0,0.0,0.8723980735756095,0.1744796147151219
cg15161055,0.0,0.0,0.8723827562569291,0.17447655125138584
cg20349377,0.0,0.0,0.872347552082153,0.1744695104164306
cg21515744,0.0,0.0,0.8723382336981034,0.17446764673962067
cg24895052,0.0,0.0,0.8723312421826934,0.17446624843653868
cg08820801,0.0,0.0,0.872296876290119,0.1744593752580238
cg17351116,0.0,0.0,0.8722887983948804,0.1744577596789761
cg03160135,0.0,0.0,0.8722875336998647,0.17445750673997296
cg14481339,0.0,0.0,0.872253782229544,0.1744507564459088
cg04458548,0.0,0.0,0.872229569163324,0.1744459138326648
cg10704545,0.0,0.0,0.872205106485937,0.17444102129718742
cg06175025,0.0,0.0,0.8722036283011659,0.1744407256602332
cg23656386,0.0,0.0,0.8721616685206827,0.17443233370413655
cg06100291,0.0,0.0,0.8720598151343598,0.17441196302687198
cg19447966,0.0,0.0,0.872049752164734,0.17440995043294683
cg00059930,0.0,0.0,0.8720357471144872,0.17440714942289745
cg22438810,0.0,0.0,0.872020349514874,0.1744040699029748
cg18668753,0.0,0.0,0.8720075451090317,0.17440150902180634
cg21743569,0.0,0.0,0.8719937417893526,0.17439874835787053
cg09425898,0.0,0.0,0.8719819380042778,0.17439638760085557
cg13144004,0.0,0.0,0.871971943566322,0.1743943887132644
cg08771429,0.0,0.0,0.871927186842887,0.1743854373685774
cg26109803,0.0,0.0,0.8718453983421477,0.17436907966842954
cg19816938,0.0,0.0,0.8718288692872925,0.17436577385745852
cg24505527,0.0,0.0,0.871814460493102,0.1743628920986204
cg18338296,0.0,0.0,0.8717803875376274,0.1743560775075255
cg00691625,0.0,0.0,0.8717417838144711,0.17434835676289423
cg23792978,0.0,0.0,0.8717158422545975,0.17434316845091952
cg02546521,0.0,0.0,0.8716996773844514,0.1743399354768903
cg05226008,0.0,0.0,0.8716877119184376,0.17433754238368754
cg07602026,0.0,0.0,0.8715706222226645,0.1743141244445329
cg24687051,0.0,0.0,0.8715678158796619,0.17431356317593238
cg19025723,0.0,0.0,0.8715614989997249,0.174312299799945
cg12463550,0.0,0.0,0.871532131267403,0.1743064262534806
cg15623573,0.0,0.0,0.8715219150978417,0.17430438301956835
cg01716061,0.0,0.0,0.8715177092017014,0.17430354184034028
cg01216369,0.0,0.0,0.8715061844148176,0.17430123688296353
cg20162146,0.0,0.0,0.871504582843704,0.1743009165687408
cg18809289,0.0,0.0,0.8714978094188138,0.17429956188376278
cg09675889,0.0,0.0,0.8714821721826419,0.1742964344365284
cg24206256,0.0,0.0,0.871474390460696,0.1742948780921392
cg25949363,0.0,0.0,0.8714413818641799,0.17428827637283598
cg02765045,0.0,0.0,0.8714064938849583,0.17428129877699167
cg17122311,0.0,0.0,0.871338591005395,0.174267718201079
cg12239750,0.0,0.0,0.8713173347920995,0.1742634669584199
cg20451369,0.0,0.0,0.8712180721844225,0.17424361443688452
cg05107152,0.0,0.0,0.8712153537459933,0.17424307074919868
cg20979896,0.0,0.0,0.8711944498115992,0.17423888996231984
cg23894539,0.0,0.0,0.8711700905440898,0.17423401810881797
cg12315302,0.0,0.0,0.8711657377782981,0.17423314755565963
cg06495803,0.0,0.0,0.8711535389174564,0.17423070778349128
cg20176989,0.0,0.0,0.8711174114803443,0.17422348229606888
cg13006591,0.0,0.0,0.8710797682283932,0.17421595364567866
cg02064106,0.0,0.0,0.8710778537798073,0.17421557075596147
cg07193504,0.0,0.0,0.8710598050912026,0.17421196101824055
cg27394563,0.0,0.0,0.8710037472875224,0.1742007494575045
cg07440877,0.0,0.0,0.870991085955073,0.1741982171910146
cg18105675,0.0,0.0,0.8709764749169584,0.1741952949833917
cg21750887,0.0,0.0,0.870961649801567,0.17419232996031342
cg27418851,0.0,0.0,0.8709073742703902,0.17418147485407806
cg06051311,0.0,0.0,0.8708874299802225,0.17417748599604452
cg18864581,0.0,0.0,0.8708824654233694,0.1741764930846739
cg09745307,0.0,0.0,0.8708749828200916,0.17417499656401833
cg22775000,0.0,0.0,0.8708399860300094,0.1741679972060019
cg19941758,0.0,0.0,0.8708325999071135,0.1741665199814227
cg00475955,0.0,0.0,0.8707731126270971,0.17415462252541944
cg10797195,0.0,0.0,0.8707646667490727,0.17415293334981455
